ACURA,ILX,2022,Sedan,Japanese,16990,16990,1.997583102,4,4x2,In-Line,4,150,2,5,Automatic,NULL
JAGUAR,F-PACE,2022,SUV,British,51379,47826,2,5,AWD/All Wheel Drive,V-Shaped,NULL,247,2,5,Automatic,NULL
JAGUAR,F-TYPE,2022,Coupe; Convertible,British,48750,46750,3,2,RWD/ Rear Wheel Drive,V-Shaped,NULL,340,1,2,Automatic,Yes
JAGUAR,I-PACE,2022,SUV,British,86841,62890,NULL,5,AWD/All Wheel Drive,NULL,NULL,394,2,5,Automatic,NULL
JAGUAR,XF,2022,Sedan,British,34992,34992,3,4,AWD/All Wheel Drive,V-Shaped,NULL,340,2,5,Automatic,Yes
JEEP,CHEROKEE,2022,SUV,American,22997,21000,2.4,4,4WD/4-Wheel Drive/4x4,In-Line,NULL,184,2,5,Automatic,No
JEEP,COMPASS,2022,SUV,American,23990,23990,2.4,4,4WD/4-Wheel Drive/4x4,In-Line,NULL,180,2,5,Manual/Standard,No
JEEP,GLADIATOR,2022,Pickup,American,60175,60175,3.6,4,4WD/4-Wheel Drive/4x4,V-Shaped,NULL,NULL,2,5,Manual/Standard,NULL
JEEP,GRAND CHEROKEE,2022,SUV,American,27990,25987,3.6,4,4WD/4-Wheel Drive/4x4,V-Shaped,NULL,295,2,5,Automatic,No
JEEP,GRAND WAGONEER,2022,SUV,American,11991,11991,5.9,4,4WD/4-Wheel Drive/4x4,V-Shaped,NULL,NULL,NULL,NULL,NULL,NULL
JEEP,RENEGADE,2022,SUV,American,33220,33220,2.4,4,AWD/All Wheel Drive,In-Line,NULL,180,2,5,Automatic,No
JEEP,WRANGLER,2022,SUV,American,15389,15299,3.8,2,4WD/4-Wheel Drive/4x4,V-Shaped,NULL,283,2,5,Manual/Standard,No
KIA,FORTE,2022,Sedan,Korean,10995,9690,2,4,FWD/Front Wheel Drive,In-Line,NULL,147,2,5,Automatic,Yes
KIA,NIRO,2022,Wagon,Korean,27630,27630,1.6,4,4x2,NULL,NULL,104,2,5,Automatic,NULL
KIA,RIO,2022,Sedan; Hatchback,Korean,11032,8550,1.6,4,FWD/Front Wheel Drive,In-Line,NULL,138,2,5,Manual/Standard,NULL
KIA,SELTOS,2022,SUV,Korean,30060,30060,1.6,NULL,4WD/4-Wheel Drive/4x4,NULL,NULL,175,NULL,NULL,NULL,NULL
KIA,SORENTO,2022,SUV,Korean,22585,20464,2,4,4x2,V-Shaped,NULL,185,3,7,Automatic,Yes
KIA,SOUL,2022,Wagon,Korean,19550,15000,2,4,4x2,NULL,NULL,161,2,5,Automatic,Yes
KIA,SPORTAGE,2022,SUV,Korean,12990,12990,2,4,4WD/4-Wheel Drive/4x4,In-Line,NULL,181,2,5,Automatic,Yes
KIA,STINGER,2022,Sedan,Korean,32610,32610,3.3,5,NULL,V-Shaped,NULL,365,2,5,Automatic,NULL
KIA,TELLURIDE,2022,SUV,Korean,33390,33390,3.8,NULL,4x2,NULL,NULL,291,3,8,Automatic,NULL
LAMBORGHINI,AVENTADOR,2022,Coupe; Convertible,Italian,389800,388800,6.5,2,NULL,V-Shaped,NULL,740,NULL,NULL,NULL,NULL
LAMBORGHINI,HURACAN,2022,Coupe; Convertible,Italian,209988,208988,5.204,2,NULL,V-Shaped,NULL,631,NULL,NULL,NULL,NULL
LAMBORGHINI,URUS,2022,SUV,Italian,265122,265122,3.996,4,NULL,V-Shaped,NULL,641,NULL,NULL,NULL,NULL
LAND ROVER,DEFENDER,2022,SUV,British,79950,77950,3.9,2,NULL,V-Shaped,NULL,NULL,NULL,NULL,Manual/Standard,NULL
LAND ROVER,DISCOVERY,2022,SUV,British,68151,68151,3,5,AWD/All Wheel Drive,V-Shaped,NULL,340,3,7,Automatic,NULL
LAND ROVER,RANGE ROVER,2022,SUV,British,46853,46853,5,4,AWD/All Wheel Drive,V-Shaped,NULL,340,2,5,Automatic,Yes
LEXUS,ES,2022,Sedan,Japanese,10990,10990,3.5,4,4x2,V-Shaped,4,295,2,5,Automatic,NULL
LEXUS,GX,2022,SUV,Japanese,31000,31000,4.6,5,4WD/4-Wheel Drive/4x4,V-Shaped,4,301,3,7,Automatic,NULL
LEXUS,IS,2022,Sedan,Japanese,19000,19000,2.5,4,4WD/4-Wheel Drive/4x4,V-Shaped,4,236,2,5,Automatic,NULL
LEXUS,LC,2022,Coupe; Convertible,Japanese,89991,84995,5,2,4x2,V-Shaped,NULL,471,2,4,Automatic,NULL
LEXUS,LS,2022,Sedan,Japanese,43000,38999,4.6,4,AWD/All Wheel Drive,V-Shaped,NULL,416,2,5,Continuously Variable Transmission (CVT),NULL
LEXUS,LX,2022,SUV,Japanese,103443,103443,5.7,4,4WD/4-Wheel Drive/4x4,V-Shaped,4,383,NULL,NULL,Automatic,NULL
LEXUS,NX,2022,SUV,Japanese,22977,21777,2,5,4WD/4-Wheel Drive/4x4,In-Line,NULL,235,2,5,Automatic,NULL
LEXUS,RC,2022,Coupe,Japanese,27990,25990,3.5,2,4WD/4-Wheel Drive/4x4,V-Shaped,4,306,2,4,Automatic,NULL
LEXUS,RX,2022,SUV,Japanese,57475,57475,3.5,5,4WD/4-Wheel Drive/4x4,V-Shaped,4,259,2,5,Automatic,NULL
LEXUS,UX,2022,SUV,Japanese,38718,38718,2,5,4WD/4-Wheel Drive/4x4,In-Line,NULL,143,2,5,Automatic,NULL
LINCOLN,AVIATOR,2022,SUV,American,5995,5995,4.6,4,4WD/4-Wheel Drive/4x4,V-Shaped,NULL,300,NULL,NULL,NULL,NULL
LINCOLN,CORSAIR,2022,SUV,American,50095,46658,2,4,4WD/4-Wheel Drive/4x4,In-Line,NULL,237,NULL,NULL,NULL,NULL
LINCOLN,NAUTILUS,2022,SUV,American,48750,48750,2,4,FWD/Front Wheel Drive,In-Line,NULL,NULL,2,5,NULL,NULL
LINCOLN,NAVIGATOR,2022,SUV,American,38995,34777,5.4,4,4WD/4-Wheel Drive/4x4,V-Shaped,NULL,300,3,8,Automatic,NULL
MASERATI,GHIBLI,2022,Sedan,Italian,35800,30495,3,4,AWD/All Wheel Drive,V-Shaped,NULL,404,NULL,5,Automatic,NULL
MASERATI,LEVANTE,2022,SUV,Italian,61983,61983,3,4,NULL,V-Shaped,NULL,424,NULL,5,Automatic,NULL
MASERATI,QUATTROPORTE,2022,Sedan,Italian,38977,37910,3,4,AWD/All Wheel Drive,V-Shaped,NULL,404,NULL,5,Automatic,NULL
MAZDA,CX-30,2022,SUV,Japanese,29491,29491,2.5,NULL,4WD/4-Wheel Drive/4x4,In-Line,NULL,186,NULL,NULL,NULL,NULL
MAZDA,CX-5,2022,SUV,Japanese,36265,36265,2.5,4,4WD/4-Wheel Drive/4x4,In-Line,4,227,2,5,Automatic,Yes
MAZDA,CX-9,2022,SUV,Japanese,9423,7443,3.7,4,4WD/4-Wheel Drive/4x4,In-Line,NULL,270,2,7,Automatic,Yes
MAZDA,MAZDA3,2022,Sedan; Hatchback,Japanese,10895,10895,2.5,4,4x2,In-Line,4,186,2,5,Automatic,Yes
MAZDA,MX-5,2022,Convertible,Japanese,20883,20883,2,2,NULL,In-Line,4,128,1,2,NULL,NULL
MERCEDES-BENZ,A-CLASS,2022,Sedan,German,40940,40940,2,4,FWD/Front Wheel Drive,In-Line,4,NULL,2,5,Automatic,Yes
MERCEDES-BENZ,C-CLASS,2022,Coupe; Sedan; Convertible,German,11989,11756,3.5,4,AWD/All Wheel Drive,V-Shaped,4,189,2,5,Automatic,Yes
MERCEDES-BENZ,CLA-CLASS,2022,Sedan,German,16950,16950,2,4,AWD/All Wheel Drive,In-Line,4,208,2,5,Automated Manual Transmission (AMT),Yes
MERCEDES-BENZ,CLS-CLASS,2022,Sedan,German,13990,13990,5.5,4,AWD/All Wheel Drive,V-Shaped,4,302,2,4,Automatic,Yes
MERCEDES-BENZ,E-CLASS,2022,Sedan; Wagon; Coupe; Convertible,German,8480,8480,3.5,4,AWD/All Wheel Drive,V-Shaped,4,302,2,5,Automatic,Yes
MERCEDES-BENZ,G-CLASS,2022,SUV,German,118991,118991,5.5,4,AWD/All Wheel Drive,V-Shaped,4,563,2,5,Automatic,Yes
MERCEDES-BENZ,GLS-CLASS,2022,SUV,German,92275,92275,3,4,AWD/All Wheel Drive,In-Line,4,362,3,7,Automatic,Yes
MERCEDES-BENZ,S-CLASS,2022,Sedan,German,60995,54495,4.7,4,AWD/All Wheel Drive,V-Shaped,4,463,2,5,Automatic,Yes
MERCEDES-BENZ,SPRINTER,2022,Minivan,German,124800,124800,2.2,NULL,4x2,V-Shaped,4,188,NULL,NULL,Automatic,NULL
MINI,COOPER CLUBMAN,2022,Hatchback,British,7990,7990,1.6,3,FWD/Front Wheel Drive,NULL,NULL,120,2,5,NULL,NULL
MINI,COOPER CONVERTIBLE,2022,Convertible,British,8373,8373,1.6,2,FWD/Front Wheel Drive,NULL,NULL,120,2,4,NULL,NULL
MINI,COOPER COUNTRYMAN,2022,SUV,British,15886,15886,1.5,4,AWD/All Wheel Drive,NULL,NULL,121,NULL,NULL,NULL,NULL
MITSUBISHI,MIRAGE,2022,Hatchback,Japanese,18090,17143,1.2,5,FWD/Front Wheel Drive,In-Line,NULL,NULL,2,5,NULL,NULL
MITSUBISHI,OUTLANDER,2022,SUV,Japanese,11462,11462,2.4,5,FWD/Front Wheel Drive,In-Line,NULL,166,3,7,Automatic,NULL
NISSAN,370Z,2020,Coupe,Japanese,20962,20962,3.7,2,4x2,V-Shaped,NULL,332,1,2,NULL,NULL
NISSAN,ALTIMA,2022,Sedan,Japanese,10589,10589,2.5,4,4x2,In-Line,4,170,2,5,Continuously Variable Transmission (CVT),NULL
NISSAN,ARMADA,2022,SUV,Japanese,25990,23891,5.6,4,4WD/4-Wheel Drive/4x4,V-Shaped,NULL,390,3,7,NULL,NULL
NISSAN,FRONTIER,2022,Pickup,Japanese,14990,14990,4,4,4WD/4-Wheel Drive/4x4,V-Shaped,4,261,2,4,NULL,NULL
NISSAN,KICKS,2022,SUV,Japanese,24480,22980,1.6,4,4x2,NULL,NULL,NULL,2,5,NULL,NULL
NISSAN,LEAF,2022,Hatchback,Japanese,8987,7900,NULL,4,4x2,NULL,NULL,NULL,2,5,NULL,NULL
NISSAN,MAXIMA,2022,Sedan,Japanese,27095,23250,3.5,4,4x2,V-Shaped,4,255,2,5,NULL,NULL
NISSAN,MURANO,2022,SUV,Japanese,14990,13490,3.5,4,4WD/4-Wheel Drive/4x4,V-Shaped,NULL,NULL,2,5,NULL,NULL
NISSAN,PATHFINDER,2022,SUV,Japanese,7995,7995,3.5,4,4WD/4-Wheel Drive/4x4,V-Shaped,4,NULL,3,7,NULL,NULL
NISSAN,ROGUE,2022,SUV,Japanese,16495,16495,2.5,4,4WD/4-Wheel Drive/4x4,NULL,NULL,170,2,5,NULL,NULL
NISSAN,SENTRA,2022,Sedan,Japanese,10850,10000,1.8,4,4x2,In-Line,4,130,2,5,NULL,Yes
NISSAN,TITAN,2022,Pickup,Japanese,17500,16000,5.6,4,4x2,V-Shaped,NULL,NULL,NULL,NULL,NULL,NULL
NISSAN,VERSA,2022,Sedan,Japanese,13558,7378,1.6,4,FWD/Front Wheel Drive,In-Line,NULL,109,2,5,NULL,NULL
PORSCHE,718,2022,Convertible,German,67890,66990,2.5,2,RWD/ Rear Wheel Drive,NULL,NULL,350,1,2,Manual/Standard,NULL
PORSCHE,911,2022,Coupe; Convertible,German,43990,42990,3.6,2,4x2,Horizontally opposed (boxer),NULL,415,1,4,Automatic,Yes
PORSCHE,CAYENNE,2022,SUV,German,8999,8499,4.5,4,AWD/All Wheel Drive,NULL,NULL,340,2,5,Automatic,Yes
PORSCHE,CAYMAN,2022,Coupe,German,105000,104000,3.8,2,NULL,NULL,NULL,385,1,2,NULL,NULL
PORSCHE,MACAN,2022,SUV,German,69000,69000,3,4,AWD/All Wheel Drive,NULL,NULL,360,2,5,Automatic,NULL
PORSCHE,PANAMERA,2022,Sedan,German,33199,32556,3.6,4,AWD/All Wheel Drive,NULL,NULL,300,2,4,Automatic,Yes
RAM,1500,2022,Pickup,American,26346,23919,3.6,NULL,4WD/4-Wheel Drive/4x4,V-Shaped,NULL,305,2,6,Automatic,No
RAM,2500,2022,Pickup,American,41088,41088,6.7,NULL,4WD/4-Wheel Drive/4x4,In-Line,NULL,370,2,6,Automatic,Yes
RAM,3500,2022,Pickup,American,30995,30995,6.7,NULL,4WD/4-Wheel Drive/4x4,In-Line,NULL,385,2,5,Automatic,Yes
RAM,PROMASTER CITY,2022,Minivan,American,27335,27335,2.4,4,FWD/Front Wheel Drive,In-Line,NULL,180,2,5,Automatic,No
SUBARU,ASCENT,2022,SUV,Japanese,44121,44121,2.4,NULL,AWD/All Wheel Drive,NULL,NULL,260,3,7,Continuously Variable Transmission (CVT),Yes
SUBARU,BRZ,2022,Coupe,Japanese,19888,16865,2,2,NULL,NULL,NULL,200,2,4,Automatic,No
SUBARU,CROSSTREK,2022,SUV,Japanese,25427,25427,2,5,AWD/All Wheel Drive,NULL,NULL,152,2,5,Continuously Variable Transmission (CVT),No
SUBARU,FORESTER,2022,SUV,Japanese,33031,32982,2.5,4,AWD/All Wheel Drive,Horizontally opposed (boxer),NULL,182,2,5,Continuously Variable Transmission (CVT),Yes
SUBARU,IMPREZA,2022,Sedan; Wagon,Japanese,19824,18824,2,5,AWD/All Wheel Drive,Horizontally opposed (boxer),NULL,152,2,5,Continuously Variable Transmission (CVT),No
SUBARU,LEGACY,2022,Sedan,Japanese,16588,15950,2.5,4,AWD/All Wheel Drive,Horizontally opposed (boxer),NULL,256,2,5,Continuously Variable Transmission (CVT),No
SUBARU,OUTBACK,2022,SUV,Japanese,21750,21750,2.5,4,AWD/All Wheel Drive,Horizontally opposed (boxer),NULL,175,NULL,NULL,Continuously Variable Transmission (CVT),No
SUBARU,WRX,2022,Sedan,Japanese,34886,33986,2.5,4,AWD/All Wheel Drive,NULL,NULL,305,2,5,Manual/Standard,Yes
TESLA,MODEL 3,2022,Sedan,American,58800,58800,NULL,4,RWD/ Rear Wheel Drive,NULL,NULL,NULL,2,5,Automatic,NULL
TESLA,MODEL S,2022,Sedan,American,49998,47895,NULL,5,RWD/ Rear Wheel Drive,NULL,NULL,NULL,2,5,Automatic,NULL
TESLA,MODEL X,2022,SUV,American,81500,78900,NULL,5,AWD/All Wheel Drive,NULL,NULL,NULL,2,5,Automatic,NULL
TOYOTA,4-RUNNER,2022,SUV,Japanese,38297,38297,4,5,4WD/4-Wheel Drive/4x4,V-Shaped,4,270,2,5,Automatic,NULL
TOYOTA,86,2022,Coupe,Japanese,27860,27860,2,2,RWD/ Rear Wheel Drive,NULL,NULL,200,2,4,Automatic,NULL
TOYOTA,AVALON,2022,Sedan,Japanese,41325,41325,3.5,4,4x2,V-Shaped,4,301,2,5,Automatic,NULL
TOYOTA,C-HR,2022,SUV,Japanese,18896,16994,2,5,FWD/Front Wheel Drive,In-Line,NULL,145,2,5,Continuously Variable Transmission (CVT),NULL
TOYOTA,CAMRY,2022,Sedan,Japanese,6987,5987,2.5,4,4x2,In-Line,4,203,2,5,Automatic,NULL
TOYOTA,COROLLA,2022,Sedan,Japanese,13989,11990,1.8,4,4x2,In-Line,4,132,2,5,Continuously Variable Transmission (CVT),NULL
TOYOTA,HIGHLANDER,2022,SUV,Japanese,30864,29900,3.5,5,4WD/4-Wheel Drive/4x4,V-Shaped,4,295,3,7,Automatic,NULL
TOYOTA,MIRAI,2022,Sedan,Japanese,NULL,NULL,NULL,4,4x2,NULL,NULL,153,2,4,Automatic,NULL
TOYOTA,PRIUS,2022,Hatchback,Japanese,26990,25990,1.8,5,4WD/4-Wheel Drive/4x4,In-Line,NULL,96,2,5,Continuously Variable Transmission (CVT),NULL
TOYOTA,RAV4,2022,SUV,Japanese,13500,13500,2.5,5,4WD/4-Wheel Drive/4x4,In-Line,4,179,2,5,Automatic,NULL
TOYOTA,SEQUOIA,2022,SUV,Japanese,40000,38000,5.7,5,4WD/4-Wheel Drive/4x4,V-Shaped,4,381,3,7,Automatic,NULL
TOYOTA,SIENNA,2022,Minivan,Japanese,43133,43133,3.5,5,4WD/4-Wheel Drive/4x4,V-Shaped,4,296,3,7,Automatic,NULL
TOYOTA,SUPRA,2022,Coupe,Japanese,54704,54704,3,2,4x2,In-Line,4,335,1,2,Automatic,Yes
TOYOTA,TACOMA,2022,Pickup,Japanese,29981,29981,3.5,4,4WD/4-Wheel Drive/4x4,V-Shaped,4,278,2,4,Automatic,NULL
TOYOTA,TUNDRA,2022,Pickup,Japanese,4990,4990,4.7,4,4x2,V-Shaped,4,245,2,5,Automatic,NULL
VOLKSWAGEN,ARTEON,2022,Sedan,German,47675,47675,2,4,NULL,NULL,NULL,174,2,5,Automatic,NULL
VOLKSWAGEN,ATLAS,2022,SUV,German,35205,30148,2,4,AWD/All Wheel Drive,NULL,NULL,235,3,7,Automatic,NULL
VOLKSWAGEN,ATLAS CROSS SPORT,2022,SUV,German,46680,46680,3.6,4,4WD/4-Wheel Drive/4x4,NULL,NULL,276,NULL,NULL,Automatic,NULL
VOLKSWAGEN,GOLF GTI,2022,Hatchback,German,19699,16788,2,4,FWD/Front Wheel Drive,NULL,NULL,220,2,5,Automatic,NULL
VOLKSWAGEN,GOLF R,2022,Hatchback,German,36992,35998,2,4,AWD/All Wheel Drive,NULL,NULL,292,2,5,Manual/Standard,NULL
VOLKSWAGEN,JETTA,2022,Sedan,German,6995,6994,1.984,4,FWD/Front Wheel Drive,In-Line,NULL,200,2,5,Automatic,NULL
VOLKSWAGEN,PASSAT,2022,Sedan,German,20250,20250,1.781,4,FWD/Front Wheel Drive,V-Shaped,NULL,170,2,5,Automatic,NULL
VOLKSWAGEN,TIGUAN,2022,SUV,German,16289,14989,2,4,AWD/All Wheel Drive,NULL,NULL,200,3,7,Automatic,NULL
VOLVO,S60,2022,Sedan,Swedish,11957,11957,3,4,AWD/All Wheel Drive,In-Line,NULL,300,2,5,Automatic,Yes
VOLVO,S90,2022,Sedan,Swedish,35500,30900,2,4,FWD/Front Wheel Drive,In-Line,NULL,316,2,5,Automatic,Yes
VOLVO,V60,2022,Wagon,Swedish,14999,12999,2,4,FWD/Front Wheel Drive,In-Line,NULL,240,2,5,Automatic,Yes
VOLVO,V90,2022,Wagon,Swedish,70085,63380,2,4,AWD/All Wheel Drive,In-Line,NULL,316,2,5,Automatic,Yes
VOLVO,XC40,2022,SUV,Swedish,43125,43125,2,4,AWD/All Wheel Drive,In-Line,NULL,252,NULL,5,NULL,Yes
VOLVO,XC60,2022,SUV,Swedish,19995,19995,3,4,AWD/All Wheel Drive,In-Line,NULL,300,2,5,Automatic,Yes
VOLVO,XC90,2022,SUV,Swedish,80506,71397,2,4,AWD/All Wheel Drive,In-Line,NULL,316,3,7,Automatic,Yes